amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
,affordable-housing,19/01484/FU4-da,19/01484/FU4-S4.,,2020-11-04,local-authority-eng:SND,2020-01-15,6,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S4-
12470.35,green-infrastructure,19/01484/FU4-da,19/01484/FU4-S2.2.4.1,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-4-1
12470.35,green-infrastructure,19/01484/FU4-da,19/01484/FU4-S2.2.4.2,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-4-2
,green-infrastructure,19/01484/FU4-da,19/01484/FU4-S2.3.1,,2020-11-04,local-authority-eng:SND,2020-01-15,1,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-3-1
122196.5,education,19/01484/FU4-da,19/01484/FU4-S2.2.2.1,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-2-1
122196.5,education,19/01484/FU4-da,19/01484/FU4-S2.2.2.2,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-2-2
19628,open-space-and-leisure,19/01484/FU4-da,19/01484/FU4-S2.2.3.1,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-3-1
19628,open-space-and-leisure,19/01484/FU4-da,19/01484/FU4-S2.2.3.2,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-3-2
4.75E+3,monitoring-fees,19/01484/FU4-da,19/01484/FU4-MON,,2020-11-04,local-authority-eng:SND,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-MON
,affordable-housing,19/01427/FU4-da,19/01427/FU4-S4.1,,2020-11-04,local-authority-eng:SND,2020-02-20,10,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-S4-1
83475,other,19/01427/FU4-da,19/01427/FU4-S4.2.1,,2020-11-04,local-authority-eng:SND,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-S4-2-1
395583,education,19/01427/FU4-da,19/01427/FU4-S4.2.2,,2020-11-04,local-authority-eng:SND,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-S4-2-2
1.5E+3,monitoring-fees,19/01427/FU4-da,19/01427/FU4-MON,,2020-11-04,local-authority-eng:SND,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-MON
196169,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.1,,2020-12-01,local-authority-eng:SND,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-1
196169,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.2,,2020-12-01,local-authority-eng:SND,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-2
196168,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.3,,2020-12-01,local-authority-eng:SND,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-3
196168,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.4,,2020-12-01,local-authority-eng:SND,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-4
,affordable-housing,14/00538/HYB-da,14/00538/HYB-S3.B.,,2020-12-01,local-authority-eng:SND,2016-06-10,13,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-B-
22364,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.1.1,,2020-12-01,local-authority-eng:SND,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-1-1
22364,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.1.2,,2020-12-01,local-authority-eng:SND,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-1-2
22363,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.1.3,,2020-12-01,local-authority-eng:SND,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-1-3
3831,affordable-housing,18/00255/FU4-da,18/00255/FU4-S2.2,,2020-12-01,local-authority-eng:SND,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-2
,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S3.3,,2020-12-01,local-authority-eng:SND,2019-06-27,1,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S3-3
19081,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.5,,2020-12-01,local-authority-eng:SND,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-5
3.5E+3,monitoring-fees,18/00255/FU4-da,18/00255/FU4-MON,,2020-12-01,local-authority-eng:SND,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-MON
118035,education,18/00438/FUL-da,18/00438/FUL-S2.1.1.1,,2020-12-01,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-1-1-1
118035,education,18/00438/FUL-da,18/00438/FUL-S2.1.1.2,,2020-12-01,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-1-1-2
118035,education,18/00438/FUL-da,18/00438/FUL-S2.1.1.3,,2020-12-01,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-1-1-3
1.944E+4,other,18/00438/FUL-da,18/00438/FUL-S2.2.2.1,,2020-12-01,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-2-2-1
19439,other,18/00438/FUL-da,18/00438/FUL-S2.2.2.2,,2020-12-01,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-2-2-2
,affordable-housing,18/00438/FUL-da,18/00438/FUL-S4.,,2020-12-01,local-authority-eng:SND,2019-06-13,10,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S4-
7.75E+3,monitoring-fees,18/00438/FUL-da,18/00438/FUL-MON,,2020-12-01,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-MON
